"rok","hodnota","jednotka","druh_vydaje","slozka_ochrany_zp","dotovana_cinnost"
2006,"0","Kč","kapitálové","Ochrana vody","Úprava drobných vodních toků"
2006,"0","Kč","kapitálové","Ochrana ovzduší","Programy zateplování a úspor energie"
2006,"0","Kč","kapitálové","Ochrana ovzduší","Odstraňování tuhých emisí"
2006,"6304130","Kč","kapitálové","Ochrana ovzduší","Odstraňování plynných emisí"
2006,"72990450","Kč","kapitálové","Ochrana ovzduší","Změny technologií vytápění"
2006,"213368280","Kč","kapitálové","Ochrana ovzduší","Opatření ke snižování produkce skleníkových plynů"
2006,"447950","Kč","kapitálové","Ochrana ovzduší","Změny výrobních technologií za účelem odstranění emisí"
2006,"6495710","Kč","kapitálové","Ochrana ovzduší","Monitoring ochrany ovzduší"
2006,"3424560","Kč","kapitálové","Ochrana ovzduší","Ostatní činnosti k ochraně ovzduší j.n."
2006,"0","Kč","kapitálové","Nakládání s odpady","Sběr a zpracování druhotných surovin"
2006,"0","Kč","kapitálové","Nakládání s odpady","Sběr a svoz nebezpečných odpadů"
2006,"0","Kč","kapitálové","Nakládání s odpady","Sběr a svoz komunálních odpadů"
2006,"0","Kč","kapitálové","Nakládání s odpady","Sběr a svoz ostatních odpadů"
2006,"2607720","Kč","kapitálové","Nakládání s odpady","Využívání a zneškodnování nebezpečných odpadů"
2006,"55552160","Kč","kapitálové","Nakládání s odpady","Využívání a zneškodňování komunálních odpadů"
2006,"1733000","Kč","kapitálové","Nakládání s odpady","Využívání a zneškodnování ostatních odpadů"
2006,"0","Kč","kapitálové","Nakládání s odpady","Prevence vzniku odpadů"
2006,"198800","Kč","kapitálové","Nakládání s odpady","Monitoring nakládání s odpady"
2006,"57393590","Kč","kapitálové","Nakládání s odpady","Ostatní nakládání s odpady j.n."
2006,"2195710","Kč","kapitálové","Ochrana půdy a podzemní vody","Protierozní ochrana"
2006,"0","Kč","kapitálové","Ochrana půdy a podzemní vody","Ochrana půdy a podzemní vody proti znečišťujícím infiltracím"
2006,"0","Kč","kapitálové","Ochrana půdy a podzemní vody","Dekontaminace půd a čištění podzemní vody"
2006,"0","Kč","kapitálové","Ochrana půdy a podzemní vody","Monitoring půdy a podzemní vody"
2006,"0","Kč","kapitálové","Ochrana půdy a podzemní vody","Ostatní ochrana půdy a podzemní vody j.n."
2006,"48522130","Kč","kapitálové","Ochrana biodiverzity a krajiny","Celospolečenské funkce lesů"
2006,"0","Kč","kapitálové","Ochrana biodiverzity a krajiny","Revitalizace říčních systémů"
2006,"0","Kč","kapitálové","Ochrana biodiverzity a krajiny","Ochrana druhů a stanovišť"
2006,"28535470","Kč","kapitálové","Ochrana biodiverzity a krajiny","Chráněné části přírody"
2006,"18151360","Kč","kapitálové","Ochrana biodiverzity a krajiny","Rekultivace půdy v důsledku těžební a důlní činnosti"
2006,"0","Kč","kapitálové","Ochrana biodiverzity a krajiny","Protierozní, protilavinová a protipožární ochrana"
2006,"718170","Kč","kapitálové","Ochrana biodiverzity a krajiny","Péče o vzhled obcí a veřejnou zeleň"
2006,"45617870","Kč","kapitálové","Ochrana biodiverzity a krajiny","Ostatní činnosti k ochraně přírody a krajiny j.n."
2006,"0","Kč","kapitálové","Redukce působení fyzikálních faktorů","Konstrukce a uplatnění protihlukových zařízení"
2006,"0","Kč","kapitálové","Redukce působení fyzikálních faktorů","Protiradonová opatření"
2006,,"Kč","kapitálové","Redukce působení fyzikálních faktorů","Přeprava a nakládání s vysoce radioaktivním odpadem"
2006,"0","Kč","kapitálové","Redukce působení fyzikálních faktorů","Monitoring k zajišťování úrovně fyzikálních faktorů"
2006,"0","Kč","kapitálové","Redukce působení fyzikálních faktorů","Ostatní činnosti k redukci fyzikálních vlivů"
2006,"0","Kč","kapitálové","Správa v ochraně životního prostředí","Ústřední státní správa v ochraně životního prostředí"
2006,"0","Kč","kapitálové","Správa v ochraně životního prostředí","Ostatní orgány státní správy v ochraně životního prostředí"
2006,"17535300","Kč","kapitálové","Správa v ochraně životního prostředí","Ostatní správa v ekologii"
2006,"0","Kč","kapitálové","Výzkum životního prostředí","Výzkum životního prostředí"
2006,"0","Kč","kapitálové","Ostatní činnosti v ekologii","Mezinárodní spolupráce v životním prostředí"
2006,"104007430","Kč","kapitálové","Ostatní činnosti v ekologii","Ekologická výchova a osvěta"
2006,"0","Kč","kapitálové","Ostatní činnosti v ekologii","Ekologické programy v dopravě"
2006,"195450","Kč","kapitálové","Ostatní činnosti v ekologii","Ekologické záležitosti a programy j.n."
2007,"0","Kč","běžné","Ochrana vody","Odvádění a čištění odpadních vod, kaly"
2007,,"Kč","běžné","Ochrana vody","Prevence znečišťování vody"
2007,,"Kč","běžné","Ochrana vody","Odvádění a čištění odpadních vod  j.n."
2007,,"Kč","běžné","Ochrana vody","Úprava drobných vodních toků"
2007,"0","Kč","běžné","Ochrana ovzduší","Programy zateplování a úspor energie"
2007,"0","Kč","běžné","Ochrana ovzduší","Odstraňování tuhých emisí"
2007,"0","Kč","běžné","Ochrana ovzduší","Odstraňování plynných emisí"
2007,"65400","Kč","běžné","Ochrana ovzduší","Změny technologií vytápění"
2007,"10801630","Kč","běžné","Ochrana ovzduší","Opatření ke snižování produkce skleníkových plynů"
2007,"0","Kč","běžné","Ochrana ovzduší","Změny výrobních technologií za účelem odstranění emisí"
2007,"0","Kč","běžné","Ochrana ovzduší","Monitoring ochrany ovzduší"
2007,"399020","Kč","běžné","Ochrana ovzduší","Ostatní činnosti k ochraně ovzduší j.n."
2007,"0","Kč","běžné","Nakládání s odpady","Sběr a zpracování druhotných surovin"
2007,"0","Kč","běžné","Nakládání s odpady","Sběr a svoz nebezpečných odpadů"
2007,"0","Kč","běžné","Nakládání s odpady","Sběr a svoz komunálních odpadů"
2007,"0","Kč","běžné","Nakládání s odpady","Sběr a svoz ostatních odpadů"
2007,"0","Kč","běžné","Nakládání s odpady","Využívání a zneškodnování nebezpečných odpadů"
2007,"179000","Kč","běžné","Nakládání s odpady","Využívání a zneškodňování komunálních odpadů"
2007,"0","Kč","běžné","Nakládání s odpady","Využívání a zneškodnování ostatních odpadů"
2007,"261550","Kč","běžné","Nakládání s odpady","Prevence vzniku odpadů"
2007,"0","Kč","běžné","Nakládání s odpady","Monitoring nakládání s odpady"
2007,"132380","Kč","běžné","Nakládání s odpady","Ostatní nakládání s odpady j.n."
2007,"0","Kč","běžné","Ochrana půdy a podzemní vody","Protierozní ochrana"
2007,"0","Kč","běžné","Ochrana půdy a podzemní vody","Ochrana půdy a podzemní vody proti znečišťujícím infiltracím"
2007,"0","Kč","běžné","Ochrana půdy a podzemní vody","Dekontaminace půd a čištění podzemní vody"
2007,"0","Kč","běžné","Ochrana půdy a podzemní vody","Monitoring půdy a podzemní vody"
2007,"0","Kč","běžné","Ochrana půdy a podzemní vody","Ostatní ochrana půdy a podzemní vody j.n."
2007,"3100920","Kč","běžné","Ochrana biodiverzity a krajiny","Celospolečenské funkce lesů"
2007,"0","Kč","běžné","Ochrana biodiverzity a krajiny","Revitalizace říčních systémů"
2007,"0","Kč","běžné","Ochrana biodiverzity a krajiny","Ochrana druhů a stanovišť"
2007,"35979730","Kč","běžné","Ochrana biodiverzity a krajiny","Chráněné části přírody"
2007,"0","Kč","běžné","Ochrana biodiverzity a krajiny","Rekultivace půdy v důsledku těžební a důlní činnosti"
2007,"0","Kč","běžné","Ochrana biodiverzity a krajiny","Protierozní, protilavinová a protipožární ochrana"
2007,"1161110","Kč","běžné","Ochrana biodiverzity a krajiny","Péče o vzhled obcí a veřejnou zeleň"
2007,"66735310","Kč","běžné","Ochrana biodiverzity a krajiny","Ostatní činnosti k ochraně přírody a krajiny j.n."
2007,"0","Kč","běžné","Redukce působení fyzikálních faktorů","Konstrukce a uplatnění protihlukových zařízení"
2007,"0","Kč","běžné","Redukce působení fyzikálních faktorů","Protiradonová opatření"
2007,,"Kč","běžné","Redukce působení fyzikálních faktorů","Přeprava a nakládání s vysoce radioaktivním odpadem"
2007,"0","Kč","běžné","Redukce působení fyzikálních faktorů","Monitoring k zajišťování úrovně fyzikálních faktorů"
2007,"0","Kč","běžné","Redukce působení fyzikálních faktorů","Ostatní činnosti k redukci fyzikálních vlivů"
2007,"0","Kč","běžné","Správa v ochraně životního prostředí","Ústřední státní správa v ochraně životního prostředí"
2007,"0","Kč","běžné","Správa v ochraně životního prostředí","Ostatní orgány státní správy v ochraně životního prostředí"
2007,"162515400","Kč","běžné","Správa v ochraně životního prostředí","Ostatní správa v ekologii"
2007,"0","Kč","běžné","Výzkum životního prostředí","Výzkum životního prostředí"
2007,"0","Kč","běžné","Ostatní činnosti v ekologii","Mezinárodní spolupráce v životním prostředí"
2007,"10834310","Kč","běžné","Ostatní činnosti v ekologii","Ekologická výchova a osvěta"
2007,"0","Kč","běžné","Ostatní činnosti v ekologii","Ekologické programy v dopravě"
2007,"375310","Kč","běžné","Ostatní činnosti v ekologii","Ekologické záležitosti a programy j.n."
2007,"915935560","Kč","kapitálové","Ochrana vody","Odvádění a čištění odpadních vod, kaly"
2007,,"Kč","kapitálové","Ochrana vody","Prevence znečišťování vody"
2007,,"Kč","kapitálové","Ochrana vody","Odvádění a čištění odpadních vod  j.n."
2007,,"Kč","kapitálové","Ochrana vody","Úprava drobných vodních toků"
2007,"0","Kč","kapitálové","Ochrana ovzduší","Programy zateplování a úspor energie"
2007,"0","Kč","kapitálové","Ochrana ovzduší","Odstraňování tuhých emisí"
2007,"2588170","Kč","kapitálové","Ochrana ovzduší","Odstraňování plynných emisí"
2007,"33014230","Kč","kapitálové","Ochrana ovzduší","Změny technologií vytápění"
2007,"112790800","Kč","kapitálové","Ochrana ovzduší","Opatření ke snižování produkce skleníkových plynů"
2007,"1446050","Kč","kapitálové","Ochrana ovzduší","Změny výrobních technologií za účelem odstranění emisí"
2007,"0","Kč","kapitálové","Ochrana ovzduší","Monitoring ochrany ovzduší"
2007,"221940","Kč","kapitálové","Ochrana ovzduší","Ostatní činnosti k ochraně ovzduší j.n."
2007,"0","Kč","kapitálové","Nakládání s odpady","Sběr a zpracování druhotných surovin"
2007,"0","Kč","kapitálové","Nakládání s odpady","Sběr a svoz nebezpečných odpadů"
2007,"0","Kč","kapitálové","Nakládání s odpady","Sběr a svoz komunálních odpadů"
2007,"0","Kč","kapitálové","Nakládání s odpady","Sběr a svoz ostatních odpadů"
2007,"2845730","Kč","kapitálové","Nakládání s odpady","Využívání a zneškodnování nebezpečných odpadů"
2007,"14883510","Kč","kapitálové","Nakládání s odpady","Využívání a zneškodňování komunálních odpadů"
2007,"0","Kč","kapitálové","Nakládání s odpady","Využívání a zneškodnování ostatních odpadů"
2007,"88550","Kč","kapitálové","Nakládání s odpady","Prevence vzniku odpadů"
2007,"0","Kč","kapitálové","Nakládání s odpady","Monitoring nakládání s odpady"
2007,"81541750","Kč","kapitálové","Nakládání s odpady","Ostatní nakládání s odpady j.n."
2007,"310120","Kč","kapitálové","Ochrana půdy a podzemní vody","Protierozní ochrana"
2007,"2578650","Kč","kapitálové","Ochrana půdy a podzemní vody","Ochrana půdy a podzemní vody proti znečišťujícím infiltracím"
2007,"0","Kč","kapitálové","Ochrana půdy a podzemní vody","Dekontaminace půd a čištění podzemní vody"
2007,"0","Kč","kapitálové","Ochrana půdy a podzemní vody","Monitoring půdy a podzemní vody"
2007,"0","Kč","kapitálové","Ochrana půdy a podzemní vody","Ostatní ochrana půdy a podzemní vody j.n."
2007,"5535160","Kč","kapitálové","Ochrana biodiverzity a krajiny","Celospolečenské funkce lesů"
2007,"0","Kč","kapitálové","Ochrana biodiverzity a krajiny","Revitalizace říčních systémů"
2007,"0","Kč","kapitálové","Ochrana biodiverzity a krajiny","Ochrana druhů a stanovišť"
2007,"13574860","Kč","kapitálové","Ochrana biodiverzity a krajiny","Chráněné části přírody"
2007,"29282240","Kč","kapitálové","Ochrana biodiverzity a krajiny","Rekultivace půdy v důsledku těžební a důlní činnosti"
2007,"0","Kč","kapitálové","Ochrana biodiverzity a krajiny","Protierozní, protilavinová a protipožární ochrana"
2007,"114400","Kč","kapitálové","Ochrana biodiverzity a krajiny","Péče o vzhled obcí a veřejnou zeleň"
2007,"62442060","Kč","kapitálové","Ochrana biodiverzity a krajiny","Ostatní činnosti k ochraně přírody a krajiny j.n."
2007,"0","Kč","kapitálové","Redukce působení fyzikálních faktorů","Konstrukce a uplatnění protihlukových zařízení"
2007,"0","Kč","kapitálové","Redukce působení fyzikálních faktorů","Protiradonová opatření"
2007,,"Kč","kapitálové","Redukce působení fyzikálních faktorů","Přeprava a nakládání s vysoce radioaktivním odpadem"
2007,"0","Kč","kapitálové","Redukce působení fyzikálních faktorů","Monitoring k zajišťování úrovně fyzikálních faktorů"
2007,"0","Kč","kapitálové","Redukce působení fyzikálních faktorů","Ostatní činnosti k redukci fyzikálních vlivů"
2007,"0","Kč","kapitálové","Správa v ochraně životního prostředí","Ústřední státní správa v ochraně životního prostředí"
2007,"0","Kč","kapitálové","Správa v ochraně životního prostředí","Ostatní orgány státní správy v ochraně životního prostředí"
2007,"19428020","Kč","kapitálové","Správa v ochraně životního prostředí","Ostatní správa v ekologii"
